team,year,conference,expected_wins,win_pct,recent_win_pct
Nevada,2009,Western Athletic,0.0,0.6153846153846154,0.4796747967479675
New Mexico,2009,Mountain West,0.0,0.08333333333333333,0.4796747967479675
New Mexico State,2009,Western Athletic,0.0,0.23076923076923078,0.30833333333333335
North Carolina,2009,ACC,0.0,0.6153846153846154,0.4380165289256198
Northern Illinois,2009,Mid-American,0.0,0.5384615384615384,0.5619834710743802
North Texas,2009,Sun Belt,0.0,0.16666666666666666,0.35
Northwestern,2009,Big Ten,0.0,0.6153846153846154,0.5
Notre Dame,2009,FBS Independents,0.0,0.5,0.5737704918032787
Ohio,2009,Mid-American,0.0,0.6428571428571429,0.4166666666666667
Ohio State,2009,Big Ten,0.0,0.8461538461538461,0.8031496062992126
Oklahoma,2009,Big 12,0.0,0.6153846153846154,0.8208955223880597
Oklahoma State,2009,Big 12,0.0,0.6923076923076923,0.5447154471544715
Ole Miss,2009,SEC,0.0,0.6923076923076923,0.5206611570247934
Oregon,2009,Pac-10,0.0,0.7692307692307693,0.696
Oregon State,2009,Pac-10,0.0,0.6153846153846154,0.64
Penn State,2009,Big Ten,0.0,0.8461538461538461,0.6260162601626016
Pittsburgh,2009,Big East,0.0,0.7692307692307693,0.6016260162601627
Purdue,2009,Big Ten,0.0,0.4166666666666667,0.5403225806451613
Rice,2009,Conference USA,0.0,0.16666666666666666,0.3898305084745763
Rutgers,2009,Big East,0.0,0.6923076923076923,0.4793388429752066
San Diego State,2009,Mountain West,0.0,0.3333333333333333,0.3220338983050847
San José State,2009,Western Athletic,0.0,0.16666666666666666,0.3865546218487395
SMU,2009,Conference USA,0.0,0.6153846153846154,0.288135593220339
South Carolina,2009,SEC,0.0,0.5384615384615384,0.5573770491803278
Southern Mississippi,2009,Conference USA,0.0,0.5384615384615384,0.5873015873015873
South Florida,2009,Big East,0.0,0.6153846153846154,0.6302521008403361
Stanford,2009,Pac-10,0.0,0.6153846153846154,0.4051724137931034
Syracuse,2009,Big East,0.0,0.3333333333333333,0.3865546218487395
TCU,2009,Mountain West,0.0,0.9230769230769231,0.7661290322580645
Temple,2009,Mid-American,0.0,0.6923076923076923,0.2905982905982906
Tennessee,2009,SEC,0.0,0.5384615384615384,0.6535433070866141
Texas,2009,Big 12,0.0,0.9285714285714286,0.8527131782945736
Texas A&M,2009,Big 12,0.0,0.46153846153846156,0.5163934426229508
Texas Tech,2009,Big 12,0.0,0.6923076923076923,0.6640625
Toledo,2009,Mid-American,0.0,0.4166666666666667,0.5983606557377049
Troy,2009,Sun Belt,0.0,0.6923076923076923,0.5596330275229358
Tulane,2009,Conference USA,0.0,0.25,0.3559322033898305
Tulsa,2009,Conference USA,0.0,0.4166666666666667,0.49206349206349204
UAB,2009,Conference USA,0.0,0.4166666666666667,0.4188034188034188
UCF,2009,Conference USA,0.0,0.6153846153846154,0.47107438016528924
UCLA,2009,Pac-10,0.0,0.5384615384615384,0.5403225806451613
UNLV,2009,Mountain West,0.0,0.4166666666666667,0.3474576271186441
USC,2009,Pac-10,0.0,0.6923076923076923,0.796875
Utah,2009,Mountain West,0.0,0.7692307692307693,0.7049180327868853
Utah State,2009,Western Athletic,0.0,0.3333333333333333,0.2782608695652174
UTEP,2009,Conference USA,0.0,0.3333333333333333,0.4
Vanderbilt,2009,SEC,0.0,0.16666666666666666,0.2905982905982906
Virginia,2009,ACC,0.0,0.25,0.5241935483870968
Virginia Tech,2009,ACC,0.0,0.7692307692307693,0.7557251908396947
Wake Forest,2009,ACC,0.0,0.4166666666666667,0.5041322314049587
Washington,2009,Pac-10,0.0,0.4166666666666667,0.4083333333333333
Washington State,2009,Pac-10,0.0,0.08333333333333333,0.475
Western Kentucky,2009,Sun Belt,0.0,0.0,0.25
Western Michigan,2009,Mid-American,0.0,0.4166666666666667,0.48739495798319327
West Virginia,2009,Big East,0.0,0.6923076923076923,0.688
Wisconsin,2009,Big Ten,0.0,0.7692307692307693,0.6666666666666666
Wyoming,2009,Mountain West,0.0,0.5384615384615384,0.3559322033898305
Air Force,2010,Mountain West,8.1,0.6923076923076923,0.5703703703703704
Akron,2010,Mid-American,3.1,0.08333333333333333,0.4
Alabama,2010,SEC,9.5,0.7692307692307693,0.6357142857142857
Arizona,2010,Pac-10,9.3,0.5384615384615384,0.42748091603053434
Arizona State,2010,Pac-10,7.9,0.5,0.5259259259259259
Arkansas,2010,SEC,8.5,0.7692307692307693,0.5869565217391305
Arkansas State,2010,Sun Belt,4.7,0.3333333333333333,0.36923076923076925
Army,2010,FBS Independents,6.4,0.5384615384615384,0.24615384615384617
Auburn,2010,SEC,10.3,1.0,0.723404255319149
Ball State,2010,Mid-American,5.1,0.3333333333333333,0.42748091603053434
Baylor,2010,Big 12,6.8,0.5384615384615384,0.3178294573643411
Boise State,2010,Western Athletic,11.2,0.9230769230769231,0.8732394366197183
Boston College,2010,ACC,6.0,0.5384615384615384,0.6737588652482269
Bowling Green,2010,Mid-American,3.2,0.16666666666666666,0.5413533834586466
Buffalo,2010,Mid-American,4.8,0.16666666666666666,0.24615384615384617
BYU,2010,Mountain West,6.1,0.5384615384615384,0.6376811594202898
California,2010,Pac-10,5.2,0.4166666666666667,0.5588235294117647
Central Michigan,2010,Mid-American,5.6,0.25,0.4666666666666667
Cincinnati,2010,Big East,5.8,0.3333333333333333,0.5942028985507246
Clemson,2010,ACC,6.9,0.46153846153846156,0.6115107913669064
Colorado,2010,Big 12,5.1,0.4166666666666667,0.45985401459854014
Colorado State,2010,Mountain West,4.4,0.25,0.4740740740740741
Connecticut,2010,Big East,6.6,0.6153846153846154,0.5263157894736842
Duke,2010,ACC,5.0,0.25,0.171875
East Carolina,2010,Conference USA,5.9,0.46153846153846156,0.4744525547445255
Eastern Michigan,2010,Mid-American,3.0,0.16666666666666666,0.2265625
Florida,2010,SEC,7.6,0.6153846153846154,0.7552447552447552
Florida Atlantic,2010,Sun Belt,3.1,0.3333333333333333,0.4246575342465753
Florida International,2010,Sun Belt,4.9,0.5384615384615384,0.2916666666666667
Florida State,2010,ACC,8.2,0.7142857142857143,0.6643356643356644
Fresno State,2010,Western Athletic,6.3,0.6153846153846154,0.6223776223776224
Georgia,2010,SEC,8.2,0.46153846153846156,0.7323943661971831
Georgia Tech,2010,ACC,7.8,0.46153846153846156,0.6126760563380281
Hawai'i,2010,Western Athletic,8.5,0.7142857142857143,0.6206896551724138
Houston,2010,Conference USA,6.9,0.4166666666666667,0.47794117647058826
Illinois,2010,Big Ten,7.2,0.5384615384615384,0.3969465648854962
Indiana,2010,Big Ten,5.9,0.4166666666666667,0.34108527131782945
Iowa,2010,Big Ten,7.8,0.6153846153846154,0.6376811594202898
Iowa State,2010,Big 12,5.6,0.4166666666666667,0.4444444444444444
Kansas,2010,Big 12,4.2,0.25,0.45454545454545453
Kansas State,2010,Big 12,5.3,0.5384615384615384,0.5652173913043478
Kent State,2010,Mid-American,5.1,0.4166666666666667,0.34375
Kentucky,2010,SEC,8.0,0.46153846153846156,0.42105263157894735
Louisiana,2010,Sun Belt,4.7,0.25,0.3515625
Louisiana Monroe,2010,Sun Belt,4.8,0.4166666666666667,0.328125
Louisiana Tech,2010,Western Athletic,4.7,0.4166666666666667,0.42857142857142855
Louisville,2010,Big East,7.3,0.5384615384615384,0.656934306569343
LSU,2010,SEC,7.9,0.8461538461538461,0.7708333333333334
Marshall,2010,Conference USA,4.4,0.4166666666666667,0.5333333333333333
Maryland,2010,ACC,7.2,0.6923076923076923,0.5882352941176471
Memphis,2010,Conference USA,2.7,0.08333333333333333,0.40601503759398494
Miami,2010,ACC,7.7,0.5384615384615384,0.717391304347826
Miami (OH),2010,Mid-American,7.3,0.7142857142857143,0.5073529411764706
Michigan,2010,Big Ten,8.2,0.5384615384615384,0.6423357664233577
Michigan State,2010,Big Ten,7.7,0.8461538461538461,0.5259259259259259
Middle Tennessee,2010,Sun Belt,5.3,0.46153846153846156,0.48854961832061067
Minnesota,2010,Big Ten,5.2,0.25,0.47794117647058826
Mississippi State,2010,SEC,7.1,0.6923076923076923,0.3893129770992366
Missouri,2010,Big 12,8.1,0.7692307692307693,0.583941605839416
Navy,2010,FBS Independents,7.0,0.6923076923076923,0.5367647058823529
NC State,2010,ACC,7.6,0.6923076923076923,0.5441176470588235
Nebraska,2010,Big 12,9.4,0.7142857142857143,0.6619718309859155
Nevada,2010,Western Athletic,10.1,0.9285714285714286,0.5255474452554745
New Mexico,2010,Mountain West,3.3,0.08333333333333333,0.4444444444444444
New Mexico State,2010,Western Athletic,2.8,0.16666666666666666,0.29545454545454547
North Carolina,2010,ACC,7.7,0.6153846153846154,0.4552238805970149
Northern Illinois,2010,Mid-American,8.5,0.7857142857142857,0.5851851851851851
North Texas,2010,Sun Belt,3.7,0.25,0.3409090909090909
Northwestern,2010,Big Ten,4.6,0.5384615384615384,0.5037037037037037
Notre Dame,2010,FBS Independents,6.9,0.6153846153846154,0.5777777777777777
Ohio,2010,Mid-American,5.7,0.6153846153846154,0.43609022556390975
Ohio State,2010,Big Ten,9.8,0.9230769230769231,0.8142857142857143
Oklahoma,2010,Big 12,8.2,0.8571428571428571,0.8243243243243243
Oklahoma State,2010,Big 12,8.9,0.8461538461538461,0.5735294117647058
Ole Miss,2010,SEC,5.7,0.3333333333333333,0.5037593984962406
Oregon,2010,Pac-10,9.3,0.9230769230769231,0.717391304347826
Oregon State,2010,Pac-10,4.6,0.4166666666666667,0.6204379562043796
Penn State,2010,Big Ten,7.2,0.5384615384615384,0.6176470588235294
Pittsburgh,2010,Big East,8.1,0.6153846153846154,0.6029411764705882
Purdue,2010,Big Ten,4.1,0.3333333333333333,0.5220588235294118
Rice,2010,Conference USA,4.1,0.3333333333333333,0.38461538461538464
Rutgers,2010,Big East,5.4,0.3333333333333333,0.46616541353383456
San Diego State,2010,Mountain West,8.0,0.6923076923076923,0.35877862595419846
San José State,2010,Western Athletic,4.5,0.07692307692307693,0.3560606060606061
SMU,2010,Conference USA,7.9,0.5,0.3106060606060606
South Carolina,2010,SEC,9.0,0.6428571428571429,0.5661764705882353
Southern Mississippi,2010,Conference USA,7.7,0.6153846153846154,0.5899280575539568
South Florida,2010,Big East,6.3,0.6153846153846154,0.6287878787878788
Stanford,2010,Pac-10,10.1,0.9230769230769231,0.4573643410852713
Syracuse,2010,Big East,7.2,0.6153846153846154,0.4090909090909091
TCU,2010,Mountain West,11.3,1.0,0.7883211678832117
Temple,2010,Mid-American,6.2,0.6666666666666666,0.32558139534883723
Tennessee,2010,SEC,6.8,0.46153846153846156,0.6357142857142857
Texas,2010,Big 12,7.8,0.4166666666666667,0.8156028368794326
Texas A&M,2010,Big 12,9.0,0.6923076923076923,0.5333333333333333
Texas Tech,2010,Big 12,6.8,0.6153846153846154,0.6595744680851063
Toledo,2010,Mid-American,6.7,0.6153846153846154,0.6
Troy,2010,Sun Belt,5.6,0.6153846153846154,0.5655737704918032
Tulane,2010,Conference USA,5.7,0.3333333333333333,0.35384615384615387
Tulsa,2010,Conference USA,8.8,0.7692307692307693,0.5179856115107914
UAB,2010,Conference USA,5.6,0.3333333333333333,0.4108527131782946
UCF,2010,Conference USA,8.8,0.7857142857142857,0.5037037037037037
UCLA,2010,Pac-10,4.8,0.3333333333333333,0.5220588235294118
UNLV,2010,Mountain West,3.3,0.15384615384615385,0.3282442748091603
USC,2010,Pac-10,6.6,0.6153846153846154,0.7801418439716312
Utah,2010,Mountain West,7.3,0.7692307692307693,0.7111111111111111
Utah State,2010,Western Athletic,4.4,0.3333333333333333,0.28346456692913385
UTEP,2010,Conference USA,4.8,0.46153846153846156,0.40601503759398494
Vanderbilt,2010,SEC,3.9,0.16666666666666666,0.27906976744186046
Virginia,2010,ACC,6.1,0.3333333333333333,0.5073529411764706
Virginia Tech,2010,ACC,9.4,0.7857142857142857,0.7586206896551724
Wake Forest,2010,ACC,3.7,0.25,0.48120300751879697
Washington,2010,Pac-10,5.7,0.5384615384615384,0.42105263157894735
Washington State,2010,Pac-10,3.1,0.16666666666666666,0.44696969696969696
Western Kentucky,2010,Sun Belt,3.5,0.16666666666666666,0.22916666666666666
Western Michigan,2010,Mid-American,6.4,0.5,0.48854961832061067
West Virginia,2010,Big East,10.2,0.6923076923076923,0.6884057971014492
Wisconsin,2010,Big Ten,8.9,0.8461538461538461,0.6830985915492958
Wyoming,2010,Mountain West,3.8,0.25,0.34615384615384615
Air Force,2011,Mountain West,7.5,0.5384615384615384,0.5675675675675675
Akron,2011,Mid-American,2.8,0.08333333333333333,0.3732394366197183
Alabama,2011,SEC,11.0,0.9230769230769231,0.6601307189542484
Arizona,2011,Pac-12,5.8,0.3333333333333333,0.4195804195804196
Arizona State,2011,Pac-12,6.6,0.46153846153846156,0.5202702702702703
Arkansas,2011,SEC,9.0,0.8461538461538461,0.609271523178808
Arkansas State,2011,Sun Belt,8.1,0.7692307692307693,0.40559440559440557
Army,2011,FBS Independents,5.6,0.25,0.24647887323943662
Auburn,2011,SEC,5.6,0.6153846153846154,0.7142857142857143
Ball State,2011,Mid-American,4.9,0.5,0.43356643356643354
Baylor,2011,Big 12,9.1,0.7692307692307693,0.3591549295774648
Boise State,2011,Mountain West,9.4,0.9230769230769231,0.8774193548387097
Boston College,2011,ACC,4.7,0.3333333333333333,0.6470588235294118
Bowling Green,2011,Mid-American,5.9,0.4166666666666667,0.5310344827586206
Buffalo,2011,Mid-American,4.7,0.25,0.24647887323943662
BYU,2011,FBS Independents,9.1,0.7692307692307693,0.6490066225165563
California,2011,Pac-12,7.0,0.5384615384615384,0.5570469798657718
Central Michigan,2011,Mid-American,4.7,0.25,0.4489795918367347
Cincinnati,2011,Big East,6.7,0.7692307692307693,0.609271523178808
Clemson,2011,ACC,8.3,0.7142857142857143,0.6209150326797386
Colorado,2011,Pac-12,4.5,0.23076923076923078,0.44
Colorado State,2011,Mountain West,5.1,0.25,0.4557823129251701
Connecticut,2011,Big East,5.3,0.4166666666666667,0.5172413793103449
Duke,2011,ACC,4.8,0.25,0.17857142857142858
East Carolina,2011,Conference USA,4.9,0.4166666666666667,0.4697986577181208
Eastern Michigan,2011,Mid-American,7.0,0.5,0.25
Florida,2011,SEC,7.6,0.5384615384615384,0.7371794871794872
Florida Atlantic,2011,Sun Belt,2.4,0.08333333333333333,0.3764705882352941
Florida International,2011,Sun Belt,6.7,0.6153846153846154,0.3411764705882353
Florida State,2011,ACC,9.0,0.6923076923076923,0.6666666666666666
Fresno State,2011,Western Athletic,6.3,0.3076923076923077,0.5961538461538461
Georgia,2011,SEC,9.4,0.7142857142857143,0.7307692307692307
Georgia Tech,2011,ACC,8.6,0.6153846153846154,0.6129032258064516
Hawai'i,2011,Western Athletic,6.0,0.46153846153846156,0.6075949367088608
Houston,2011,Conference USA,10.3,0.9285714285714286,0.52
Illinois,2011,Big Ten,7.9,0.5384615384615384,0.4097222222222222
Indiana,2011,Big Ten,4.5,0.08333333333333333,0.3191489361702128
Iowa,2011,Big Ten,7.6,0.5384615384615384,0.6291390728476821
Iowa State,2011,Big 12,4.9,0.46153846153846156,0.44594594594594594
Kansas,2011,Big 12,3.8,0.16666666666666666,0.4305555555555556
Kansas State,2011,Big 12,6.8,0.7692307692307693,0.5827814569536424
Kent State,2011,Mid-American,5.2,0.4166666666666667,0.35
Kentucky,2011,SEC,4.1,0.4166666666666667,0.4206896551724138
Louisiana,2011,Sun Belt,7.3,0.6923076923076923,0.3829787234042553
Louisiana Monroe,2011,Sun Belt,7.3,0.3333333333333333,0.32857142857142857
Louisiana Tech,2011,Western Athletic,6.1,0.6153846153846154,0.4452054794520548
Louisville,2011,Big East,7.4,0.5384615384615384,0.6466666666666666
LSU,2011,SEC,9.9,0.9285714285714286,0.7848101265822784
Marshall,2011,Conference USA,4.4,0.5384615384615384,0.5337837837837838
Maryland,2011,ACC,4.1,0.16666666666666666,0.5540540540540541
Memphis,2011,Conference USA,2.5,0.16666666666666666,0.38620689655172413
Miami,2011,ACC,6.6,0.5,0.7
Miami (OH),2011,Mid-American,6.4,0.3333333333333333,0.49324324324324326
Michigan,2011,Big Ten,8.2,0.8461538461538461,0.66
Michigan State,2011,Big Ten,9.5,0.7857142857142857,0.5503355704697986
Middle Tennessee,2011,Sun Belt,3.3,0.16666666666666666,0.46153846153846156
Minnesota,2011,Big Ten,4.3,0.25,0.4594594594594595
Mississippi State,2011,SEC,5.9,0.5384615384615384,0.4027777777777778
Missouri,2011,Big 12,8.0,0.6153846153846154,0.5866666666666667
Navy,2011,FBS Independents,5.7,0.4166666666666667,0.527027027027027
NC State,2011,ACC,7.2,0.6153846153846154,0.5503355704697986
Nebraska,2011,Big Ten,7.5,0.6923076923076923,0.6645161290322581
Nevada,2011,Western Athletic,7.5,0.5384615384615384,0.5266666666666666
New Mexico,2011,Mountain West,4.2,0.08333333333333333,0.41496598639455784
New Mexico State,2011,Western Athletic,5.6,0.3076923076923077,0.296551724137931
North Carolina,2011,ACC,7.4,0.5384615384615384,0.46258503401360546
Northern Illinois,2011,Mid-American,9.1,0.7857142857142857,0.6040268456375839
North Texas,2011,Sun Belt,4.2,0.4166666666666667,0.3472222222222222
Northwestern,2011,Big Ten,5.6,0.46153846153846156,0.5
Notre Dame,2011,FBS Independents,8.4,0.6153846153846154,0.581081081081081
Ohio,2011,Mid-American,7.5,0.7142857142857143,0.46258503401360546
Ohio State,2011,Big Ten,7.1,0.46153846153846156,0.7843137254901961
Oklahoma,2011,Big 12,9.8,0.7692307692307693,0.8198757763975155
Oklahoma State,2011,Big 12,8.3,0.9230769230769231,0.6040268456375839
Ole Miss,2011,SEC,3.3,0.16666666666666666,0.47586206896551725
Oregon,2011,Pac-12,11.4,0.8571428571428571,0.7302631578947368
Oregon State,2011,Pac-12,5.6,0.25,0.5906040268456376
Penn State,2011,Big Ten,7.2,0.6923076923076923,0.6241610738255033
Pittsburgh,2011,Big East,7.6,0.46153846153846156,0.5906040268456376
Purdue,2011,Big Ten,5.8,0.5384615384615384,0.5234899328859061
Rice,2011,Conference USA,4.9,0.3333333333333333,0.38028169014084506
Rutgers,2011,Big East,7.6,0.6923076923076923,0.4863013698630137
San Diego State,2011,Mountain West,6.7,0.6153846153846154,0.3819444444444444
San José State,2011,Western Athletic,4.4,0.4166666666666667,0.3611111111111111
SMU,2011,Conference USA,6.1,0.6153846153846154,0.33793103448275863
South Carolina,2011,SEC,9.5,0.8461538461538461,0.5906040268456376
Southern Mississippi,2011,Conference USA,9.4,0.8571428571428571,0.6143790849673203
South Florida,2011,Big East,6.8,0.4166666666666667,0.6111111111111112
Stanford,2011,Pac-12,9.1,0.8461538461538461,0.49295774647887325
Syracuse,2011,Big East,6.0,0.4166666666666667,0.4097222222222222
TCU,2011,Mountain West,8.8,0.8461538461538461,0.7933333333333333
Temple,2011,Mid-American,8.1,0.6923076923076923,0.3591549295774648
Tennessee,2011,SEC,5.7,0.4166666666666667,0.618421052631579
Texas,2011,Big 12,7.7,0.6153846153846154,0.7987012987012987
Texas A&M,2011,Big 12,7.9,0.5384615384615384,0.5337837837837838
Texas Tech,2011,Big 12,5.6,0.4166666666666667,0.6405228758169934
Toledo,2011,Mid-American,7.9,0.6923076923076923,0.6081081081081081
Troy,2011,Sun Belt,4.0,0.25,0.5373134328358209
Tulane,2011,Conference USA,4.7,0.15384615384615385,0.3356643356643357
Tulsa,2011,Conference USA,6.6,0.6153846153846154,0.5263157894736842
UAB,2011,Conference USA,3.0,0.25,0.3971631205673759
UCF,2011,Conference USA,7.5,0.4166666666666667,0.4965986394557823
UCLA,2011,Pac-12,6.3,0.42857142857142855,0.5133333333333333
UNLV,2011,Mountain West,2.1,0.16666666666666666,0.3146853146853147
USC,2011,Pac-12,7.5,0.8333333333333334,0.7843137254901961
Utah,2011,Pac-12,5.4,0.6153846153846154,0.7027027027027027
Utah State,2011,Western Athletic,7.5,0.5384615384615384,0.30714285714285716
UTEP,2011,Conference USA,5.6,0.4166666666666667,0.4068965517241379
Vanderbilt,2011,SEC,6.7,0.46153846153846156,0.29577464788732394
Virginia,2011,ACC,6.8,0.6153846153846154,0.5167785234899329
Virginia Tech,2011,ACC,9.1,0.7857142857142857,0.7610062893081762
Wake Forest,2011,ACC,7.4,0.46153846153846156,0.4794520547945205
Washington,2011,Pac-12,5.6,0.5384615384615384,0.4315068493150685
Washington State,2011,Pac-12,5.1,0.3333333333333333,0.4375
Western Kentucky,2011,Sun Belt,7.5,0.5833333333333334,0.3
Western Michigan,2011,Mid-American,6.3,0.5384615384615384,0.4930555555555556
West Virginia,2011,Big East,8.8,0.7692307692307693,0.695364238410596
Wisconsin,2011,Big Ten,9.7,0.7857142857142857,0.6923076923076923
Wyoming,2011,Mountain West,5.3,0.6153846153846154,0.3706293706293706
Air Force,2012,Mountain West,7.5,0.46153846153846156,0.5590062111801242
Akron,2012,Mid-American,4.3,0.08333333333333333,0.35064935064935066
Alabama,2012,SEC,12.1,0.9285714285714286,0.6826347305389222
Arizona,2012,Pac-12,8.2,0.6153846153846154,0.4358974358974359
Arizona State,2012,Pac-12,8.9,0.6153846153846154,0.5279503105590062
Arkansas,2012,SEC,6.4,0.3333333333333333,0.588957055214724
Arkansas State,2012,Sun Belt,7.3,0.7692307692307693,0.4358974358974359
